protocol_id,pass_name,config,seed,epoch,step,batch_size_actual,is_partial,is_first_measured_step,zero_grad_ns,neg_time_ns,positive_tensor_build_ns,forward_ns,backward_ns,optimizer_ns,component_sum_ns,total_step_ns,timing_residual_ns,loss
C1-R1-v1.1,trace,BL,45,3,8,5000,False,False,53001,423532990,1611528,37604876,38492261,1236804,502531460,502534439,2979,0.6540445685386658
C1-R1-v1.1,trace,BL,45,3,9,5000,False,False,52589,415668131,1687694,37521117,38511344,1234618,494675493,494678640,3147,0.651054322719574
C1-R1-v1.1,trace,BL,45,3,10,5000,False,False,54898,415595879,1631642,37603802,38519815,1235172,494641208,494644236,3028,0.6487380266189575
C1-R1-v1.1,trace,BL,45,3,11,5000,False,False,53412,416410871,1637717,37612101,38507684,1232262,495454047,495457017,2970,0.6435568332672119
C1-R1-v1.1,trace,BL,45,3,12,5000,False,False,52857,418398461,1651722,37416771,38529160,1232006,497280977,497283836,2859,0.6559364795684814
C1-R1-v1.1,trace,BL,45,3,13,5000,False,False,52354,416273045,1637611,37578914,38528383,1228647,495298954,495301909,2955,0.644293487071991
C1-R1-v1.1,trace,BL,45,3,14,5000,False,False,53460,418555728,1615709,37582773,38502022,1228747,497538439,497541311,2872,0.6383086442947388
C1-R1-v1.1,trace,BL,45,3,15,5000,False,False,51841,418517105,1682501,37377875,38478376,1228808,497336506,497339725,3219,0.6455853581428528
C1-R1-v1.1,trace,BL,45,3,16,5000,False,False,52307,422072485,1613335,37563545,38513049,1234758,501049479,501052387,2908,0.6534906029701233
C1-R1-v1.1,trace,BL,45,3,17,5000,False,False,53231,420804956,1635818,37336548,38531229,1232141,499593923,499596664,2741,0.6326844692230225
